,EW5,EW6,EW8,EW9,EW10,EW14A,EW15A,EW15B,EW16A,EW16B,EW16C,EW18A,EW18B,HB1,HB2,HB3,HB4,HB5,HB6,HB7,HB8,AI1,GR9F,GR13A,GR16A,GR18A,GR18B,GR22,GR27A,MH1A,MH1E,MH2,MH4A,FP2A,URBAN2011,METRO,ID11,ID13,COPC,INCOMEPC,NPERSONS,ED2,ED4
10674,2,3,1,2,2,0,1,1,0,0,0,1,1,0,,1,2,2,2,,3,0,,0,0,0,0,1,1,1,1,1,3,1,0,0,1,4,1.0,1.0,4,0,0
10675,2,4,1,4,2,0,1,1,0,0,0,1,1,0,,1,2,2,2,3,3,0,,0,0,0,0,1,1,0,1,1,3,0,0,0,1,4,1.0,1.0,5,0,0
10676,2,3,1,0,4,0,1,1,0,0,0,2,1,0,1,1,2,3,4,3,3,0,0,0,0,0,0,1,1,0,1,1,3,0,0,0,2,3,3.0,2.0,2,0,0
10677,2,3,1,4,2,0,1,1,0,0,0,1,1,1,1,1,2,3,1,3,1,0,0,1,0,0,0,1,1,0,1,1,3,1,0,0,1,3,3.0,2.0,6,0,0
10678,2,5,1,4,1,0,1,1,0,0,0,1,1,0,1,1,2,1,1,3,3,0,1,0,0,0,0,0,1,0,1,1,3,0,0,0,1,4,1.0,1.0,9,0,0
10679,4,2,1,2,4,0,1,1,0,1,0,1,1,0,1,1,2,3,1,3,3,0,1,0,0,0,0,1,1,0,1,1,3,1,0,0,1,4,1.0,1.0,9,1,1
10680,4,3,1,7,4,0,1,1,0,0,0,1,1,0,1,1,2,2,2,3,3,0,0,0,0,0,0,0,1,0,1,1,3,0,0,0,1,3,2.0,1.0,10,0,1
10681,2,2,1,3,4,0,1,1,0,0,0,2,1,0,1,1,2,3,3,3,3,0,1,0,0,0,0,1,0,1,2,1,3,0,0,0,1,4,1.0,1.0,6,1,1
10682,2,3,1,4,2,0,1,1,0,0,0,1,1,0,1,1,2,2,,3,3,0,1,0,0,0,0,0,1,0,1,1,3,0,0,0,1,4,1.0,1.0,7,0,0
10683,4,4,1,3,2,0,1,1,0,0,0,1,3,0,1,1,2,3,1,3,3,0,0,0,0,0,0,0,1,0,1,1,3,1,0,0,1,3,1.0,1.0,8,0,0
10684,2,4,1,0,4,0,1,1,0,0,0,16,1,1,1,2,2,3,2,3,3,0,0,0,0,0,0,0,1,1,1,1,3,0,0,0,1,3,3.0,3.0,3,1,1
10685,2,5,1,2,4,0,1,2,0,1,0,2,1,0,1,1,2,2,2,3,3,1,1,0,0,1,1,0,1,0,1,1,3,1,0,0,1,3,2.0,1.0,6,1,1
10686,4,2,3,3,2,0,1,1,0,1,1,16,16,0,1,1,2,2,1,3,3,1,,0,0,0,0,0,1,1,1,1,3,1,0,0,1,3,2.0,1.0,6,1,1
10687,2,4,1,4,4,0,1,1,0,0,0,3,1,1,,1,2,2,,3,3,0,1,0,0,0,0,0,0,0,1,1,3,1,0,0,2,3,1.0,1.0,5,0,0
10688,2,4,1,0,5,0,1,1,0,0,0,1,1,1,1,1,2,2,2,3,3,0,1,0,0,0,0,0,1,0,1,1,3,0,0,0,2,3,3.0,1.0,3,0,0
10689,2,5,1,1,5,0,1,1,0,0,0,1,1,0,,1,1,2,2,3,3,0,,0,0,0,0,0,1,0,1,1,3,0,0,0,1,3,3.0,2.0,2,1,1
10690,2,4,1,4,4,0,1,1,0,1,0,3,1,1,1,1,2,2,2,3,3,1,,0,0,0,0,0,1,0,1,1,3,0,0,0,1,3,2.0,2.0,7,1,1
10691,4,2,1,1,2,0,1,2,0,1,1,2,1,1,1,1,2,2,2,3,,1,0,0,0,1,1,0,1,1,1,1,3,1,0,0,1,3,2.0,2.0,7,1,1
10692,2,3,1,2,2,0,1,1,0,1,0,1,1,0,0,1,2,2,2,3,3,1,0,0,0,0,0,0,0,0,1,1,3,1,0,0,1,3,1.0,1.0,5,1,1
10693,1,4,1,6,3,0,1,1,0,0,0,1,1,1,1,2,2,2,,3,3,0,1,0,0,0,0,0,1,0,1,2,3,,0,0,2,3,2.0,1.0,2,0,0
10694,2,2,1,2,1,0,1,1,0,1,0,1,1,1,1,1,2,2,2,3,3,1,0,0,0,0,0,1,0,1,1,1,3,1,0,0,1,3,1.0,1.0,4,0,1
10695,2,2,1,2,4,0,1,1,0,1,1,2,1,1,1,1,2,2,,,3,1,1,0,0,0,0,1,1,0,1,1,3,,0,0,1,2,2.0,1.0,5,1,1
10696,1,4,1,8,2,0,1,1,1,1,0,1,1,1,1,1,2,2,2,3,3,0,0,0,0,0,0,1,1,1,1,1,3,1,0,0,2,3,2.0,1.0,7,0,0
10697,2,5,1,8,4,0,1,1,0,0,0,1,1,0,1,2,2,2,,3,3,0,1,0,0,0,0,1,1,0,1,1,3,0,0,0,1,4,2.0,2.0,5,0,0
10698,3,2,1,0,3,1,1,3,1,1,0,3,2,1,1,1,2,2,2,3,3,0,1,0,0,0,0,1,1,1,2,1,3,0,0,0,1,4,3.0,1.0,3,1,1
10699,2,2,1,0,4,0,1,1,0,1,0,1,1,,,1,2,2,4,3,3,1,1,0,0,0,0,1,1,2,1,1,3,0,0,0,2,3,3.0,1.0,2,1,1
10700,2,3,1,5,1,1,1,1,0,0,0,1,1,1,1,2,2,2,2,3,3,0,1,0,0,0,0,1,1,0,1,1,3,1,0,0,1,4,1.0,1.0,6,0,0
10701,2,3,1,3,3,0,1,1,0,0,0,1,1,1,1,2,2,2,4,3,3,0,1,0,0,0,0,1,0,2,1,1,3,1,0,0,1,4,1.0,2.0,5,0,0
10702,2,3,1,2,2,0,1,1,0,0,0,2,1,1,1,1,2,2,2,3,3,1,1,0,0,0,0,1,1,0,1,1,3,0,0,0,1,4,1.0,2.0,4,1,1
10703,2,1,1,2,1,0,1,1,0,1,0,2,1,1,1,1,2,2,1,3,3,0,1,0,0,0,0,1,1,0,1,1,3,0,0,0,1,4,1.0,1.0,4,1,1
10704,2,4,1,6,3,0,1,1,0,0,0,1,1,1,1,1,2,2,,,3,0,1,0,0,0,0,1,1,0,1,1,3,1,0,0,2,3,1.0,2.0,8,0,0
10705,2,5,1,1,4,0,1,1,0,1,0,1,1,1,1,1,2,2,,3,3,1,0,0,0,0,0,0,1,0,1,1,3,0,0,0,2,3,3.0,3.0,2,1,1
10706,1,4,1,0,2,0,1,1,0,0,0,1,1,1,1,2,2,2,,3,3,0,1,0,0,0,0,1,1,0,1,2,3,,0,0,2,3,2.0,1.0,1,0,0
10707,2,5,1,5,2,0,1,1,0,0,0,1,1,1,1,1,2,2,2,3,3,0,1,0,0,0,0,0,0,0,1,1,3,0,0,0,1,4,1.0,1.0,6,0,0
10708,1,4,1,4,2,0,1,1,0,0,0,1,1,1,1,2,2,2,2,3,3,0,0,0,0,0,0,1,0,0,1,2,3,,0,0,2,3,2.0,2.0,9,0,0
10709,4,1,1,0,2,0,1,1,0,0,0,1,1,1,1,2,2,1,2,3,3,0,1,0,0,0,0,1,0,1,1,1,3,0,0,0,2,3,2.0,2.0,9,0,0
10710,2,4,1,2,3,0,1,1,0,1,0,1,1,1,0,1,2,2,4,3,3,1,1,0,0,0,0,0,1,1,1,1,3,1,0,0,1,1,1.0,1.0,3,1,1
10711,2,4,1,1,1,0,1,1,0,1,0,1,1,1,1,1,2,2,2,3,3,0,1,1,1,0,0,0,0,1,2,1,3,0,0,0,1,1,2.0,3.0,2,1,1
10712,2,5,1,3,1,0,1,1,0,0,0,1,1,,1,1,2,1,2,3,3,0,0,0,0,0,0,1,1,2,2,1,3,0,0,0,1,4,1.0,1.0,4,0,0
10713,2,4,1,5,3,0,1,1,0,0,0,1,1,1,1,1,2,1,4,3,3,0,1,0,0,0,0,1,0,0,1,1,3,1,0,0,2,4,2.0,1.0,6,0,0
10714,4,0,1,0,3,0,1,1,0,0,0,1,1,1,1,1,2,1,,,3,0,1,1,0,0,0,0,0,0,1,1,3,0,0,0,2,4,2.0,1.0,6,1,1
10715,1,2,1,1,1,0,1,1,0,0,0,1,1,1,1,1,2,1,2,3,3,0,1,0,0,0,0,1,0,2,2,1,3,0,0,0,2,3,1.0,1.0,2,0,0
10716,2,3,1,4,2,0,1,1,0,0,1,1,3,0,1,1,2,3,2,3,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,3,1.0,1.0,9,1,1
10717,10,2,1,0,4,0,1,1,0,1,1,1,2,1,0,1,2,2,3,3,2,0,1,0,0,0,0,0,1,2,1,1,2,0,0,0,1,3,1.0,1.0,9,1,1
10718,2,4,1,4,3,0,1,1,0,0,0,1,1,1,1,2,2,1,1,3,3,0,1,0,0,0,0,0,1,0,1,1,3,1,0,0,1,4,2.0,1.0,6,0,0
10719,2,3,1,3,1,0,1,1,0,1,0,1,2,0,0,1,3,2,2,3,1,0,1,0,0,1,0,0,1,0,1,1,2,1,0,0,1,3,2.0,3.0,5,1,1
10720,1,4,1,2,4,0,1,1,0,0,0,2,1,0,0,1,2,3,1,3,3,0,0,0,0,0,0,0,1,1,1,2,2,,0,0,1,3,3.0,3.0,3,1,0
10721,3,2,2,0,2,0,1,2,0,1,0,1,1,0,1,1,2,2,3,2,1,1,1,0,0,0,0,1,1,2,2,1,1,0,0,0,1,3,3.0,3.0,3,1,1
10722,2,4,1,4,2,0,1,1,0,1,0,1,1,0,0,2,2,3,3,3,1,1,0,0,0,0,0,0,1,0,1,1,2,1,0,0,1,3,2.0,2.0,7,0,0
10723,2,3,1,2,2,0,1,1,0,1,0,3,1,1,1,2,2,1,1,3,3,0,0,0,0,0,0,1,1,0,1,1,3,0,0,0,1,3,3.0,3.0,4,0,0
10724,2,4,1,5,3,0,1,1,0,0,0,1,1,1,1,1,2,2,1,3,,0,0,0,0,0,0,1,0,0,1,1,3,1,0,0,1,4,1.0,1.0,7,0,0
10725,2,5,1,8,4,0,1,1,0,0,0,1,1,,1,2,2,2,1,3,3,0,0,0,0,0,0,0,1,0,1,1,3,0,0,0,1,4,2.0,1.0,6,0,0
10726,2,2,1,6,3,1,1,1,1,1,0,1,1,1,1,1,2,1,3,3,3,0,1,0,0,0,0,1,1,2,1,1,2,0,0,0,1,4,1.0,1.0,8,0,0
10727,2,4,1,3,3,0,1,1,0,0,0,1,1,1,1,2,2,2,1,1,3,0,1,0,0,0,0,1,1,0,1,1,2,0,0,0,2,3,2.0,2.0,2,0,0
10728,4,2,1,0,1,0,1,1,0,0,0,1,1,1,0,1,3,2,4,3,2,0,1,0,0,0,0,0,1,0,1,1,2,0,0,0,1,4,2.0,2.0,8,0,0
10729,2,4,1,6,2,0,1,1,0,0,0,1,1,1,1,1,2,2,1,3,3,0,1,0,0,0,0,1,1,0,1,1,3,0,0,0,1,4,1.0,1.0,5,0,0
10730,4,4,1,4,4,0,1,1,0,0,0,1,1,0,1,1,2,2,1,3,3,1,0,0,0,0,0,0,1,0,1,1,3,1,0,0,1,3,2.0,2.0,10,0,0
10731,4,4,1,2,4,1,1,1,1,1,0,1,2,0,0,1,2,2,1,3,2,1,0,1,1,0,0,0,1,0,1,1,3,1,0,0,1,3,2.0,2.0,10,1,1
10732,2,4,1,3,3,0,1,1,0,0,0,1,16,1,0,1,2,2,2,3,3,1,1,0,0,0,0,0,1,0,1,1,3,,0,0,1,3,1.0,2.0,6,1,1
10733,2,5,1,6,4,0,1,1,0,1,0,1,1,0,1,1,2,2,1,3,3,1,1,0,0,0,0,0,1,2,1,1,2,0,0,0,1,2,2.0,2.0,6,1,1
10734,2,4,1,7,1,0,1,1,0,1,0,1,1,1,1,1,2,2,4,3,3,1,1,0,1,0,0,0,1,0,1,1,2,0,0,0,1,2,2.0,2.0,6,1,1
10735,2,4,1,6,5,0,1,1,0,0,0,1,1,1,1,1,2,1,1,3,3,0,0,0,0,0,0,1,1,0,1,1,3,0,0,0,1,3,3.0,3.0,5,0,0
10736,2,2,1,2,1,0,1,1,0,1,0,1,1,0,1,1,2,2,1,3,3,0,0,0,1,0,0,0,1,0,1,1,2,1,0,0,1,3,1.0,1.0,4,0,0
10737,2,2,1,0,1,0,1,2,0,1,0,1,1,1,1,1,2,1,3,3,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,3,2.0,1.0,2,1,1
10738,2,2,1,2,3,0,1,1,0,0,0,1,1,1,1,1,2,1,1,3,3,0,0,0,0,0,0,1,0,1,1,1,3,1,0,0,1,3,1.0,1.0,4,0,0
10739,4,2,1,2,2,0,1,1,0,1,0,1,1,0,0,1,2,2,3,3,2,0,1,0,0,0,0,1,1,1,1,1,2,1,0,0,1,3,1.0,2.0,8,0,0
10740,2,5,1,7,2,0,1,2,0,1,0,1,1,0,1,2,2,2,2,3,3,0,1,0,0,0,0,1,0,0,1,1,3,0,1,0,2,2,1.0,2.0,6,1,1
10741,2,3,1,8,2,0,1,1,0,0,0,1,1,0,1,1,2,2,2,3,3,1,1,0,0,0,0,0,1,0,2,1,3,1,1,0,2,2,2.0,1.0,10,0,0
10742,2,3,1,4,4,0,1,1,0,0,0,1,1,0,0,1,2,2,2,3,3,1,1,0,0,0,0,0,1,1,1,1,3,1,1,0,2,3,1.0,1.0,6,1,1
10743,2,5,1,4,3,0,1,1,0,0,0,1,1,1,1,1,2,2,2,3,3,1,1,1,0,0,0,0,1,0,1,1,3,0,1,0,2,3,2.0,2.0,3,1,1
10744,2,3,1,3,2,1,1,1,1,0,0,1,3,1,,1,2,1,1,3,3,1,1,0,0,0,0,1,1,2,1,1,2,1,1,0,2,3,1.0,2.0,6,1,1
10745,2,4,1,7,4,0,1,1,0,0,0,1,1,1,,1,2,2,4,3,3,1,1,0,0,0,0,0,1,0,1,1,3,0,1,0,2,3,2.0,2.0,8,0,0
10746,7,5,1,1,4,0,1,1,0,0,0,1,1,0,1,2,2,,2,3,3,0,0,0,0,0,0,0,1,0,1,2,3,,1,0,2,2,2.0,2.0,8,0,0
10747,4,2,2,0,1,0,1,1,0,1,0,1,2,0,1,1,2,2,2,3,3,1,1,0,0,0,0,1,1,2,1,1,3,0,1,0,2,2,2.0,2.0,8,1,1
10748,2,3,1,4,2,0,1,1,0,1,0,1,1,0,1,1,2,2,2,3,3,1,1,0,0,0,0,0,1,2,1,1,2,1,1,0,2,3,2.0,2.0,10,0,0
10749,2,1,2,0,3,0,1,2,1,1,0,2,1,0,1,1,2,2,2,3,3,1,1,0,0,0,0,0,1,1,1,1,3,0,1,0,2,3,2.0,3.0,2,1,1
10750,2,4,1,7,3,0,1,1,0,0,0,1,1,0,1,1,2,2,4,3,3,1,1,0,0,0,0,0,1,1,1,1,3,1,1,0,2,3,1.0,3.0,8,1,1
10751,7,3,1,0,2,0,1,1,0,0,0,1,1,,1,1,2,2,1,3,3,0,1,0,0,0,0,0,0,2,1,2,2,,1,0,2,3,2.0,2.0,2,0,0
10752,1,5,1,3,4,0,1,1,0,0,0,1,1,0,,1,2,2,1,3,3,1,1,0,0,0,0,0,1,0,1,2,3,,1,0,2,3,1.0,1.0,10,0,0
10753,2,3,1,2,2,0,1,1,0,0,0,1,1,0,1,1,2,2,1,2,3,1,1,0,0,0,0,0,0,0,1,1,3,0,1,0,2,3,2.0,1.0,5,0,0
10754,2,3,1,2,2,0,1,1,0,1,0,1,1,1,,2,2,2,1,3,3,1,1,0,0,0,0,0,0,2,1,1,2,1,1,0,1,3,2.0,1.0,4,0,0
10755,2,6,2,2,2,1,1,3,1,1,1,16,16,0,,1,2,2,2,3,3,1,1,0,0,0,0,1,1,2,1,1,3,0,1,0,1,2,3.0,2.0,7,1,1
10756,4,3,16,2,2,1,1,16,1,1,1,1,16,0,,1,2,2,2,3,1,1,1,1,1,0,0,1,1,2,1,1,2,1,1,0,1,2,3.0,2.0,7,1,1
10757,2,3,1,1,2,0,1,3,0,1,1,2,1,1,1,1,2,2,2,3,3,1,1,0,0,0,0,1,1,2,1,1,3,0,1,0,1,1,3.0,3.0,3,1,1
10758,4,2,16,2,2,1,2,3,1,1,1,3,1,0,,1,2,2,2,3,3,1,0,0,0,0,0,1,1,2,1,1,2,1,1,0,1,1,3.0,3.0,6,1,1
10759,2,3,1,2,2,1,1,2,1,1,1,3,1,0,0,1,2,2,3,3,3,1,1,0,0,0,0,1,1,0,1,1,3,1,1,0,1,1,3.0,3.0,8,1,1
10760,10,2,16,0,2,1,3,2,1,1,1,16,3,,0,1,2,2,2,3,3,1,1,1,1,0,0,1,1,2,1,1,1,0,1,0,1,1,3.0,3.0,8,1,1
10761,2,4,1,3,2,0,1,1,0,1,0,1,1,0,0,1,2,2,2,3,3,1,1,0,0,0,0,0,0,0,1,1,3,0,1,0,1,4,2.0,2.0,4,1,1
10762,2,5,1,7,4,0,1,1,0,1,0,1,2,0,1,1,2,2,1,3,1,1,1,1,0,0,0,1,1,0,1,1,3,0,1,0,1,3,2.0,2.0,8,1,1
10763,2,4,3,2,3,1,1,3,1,1,1,3,3,0,,1,2,2,3,3,3,1,0,0,1,0,0,0,1,2,1,1,3,1,1,0,1,2,2.0,2.0,4,1,1
10764,2,3,1,2,2,0,1,1,0,1,0,3,1,0,0,1,2,2,2,3,1,1,1,0,0,0,0,1,1,0,1,1,3,0,1,0,1,1,1.0,2.0,10,1,1
10765,10,3,3,1,2,1,1,1,1,1,0,1,16,0,,2,2,2,2,2,1,1,1,0,0,0,0,0,1,2,1,1,3,,1,0,1,1,1.0,2.0,10,1,1
10766,1,3,2,3,2,0,1,3,0,1,0,16,1,0,0,1,2,2,2,3,3,0,1,0,0,0,0,,1,1,1,2,3,,1,0,1,3,2.0,2.0,6,1,1
10767,2,3,1,3,2,0,1,1,0,0,0,1,1,0,1,1,2,1,4,3,2,1,1,1,0,0,0,0,1,1,1,1,3,1,1,0,2,3,1.0,1.0,5,0,0
10768,2,4,1,2,1,0,1,2,0,1,0,16,3,0,1,1,2,2,2,3,3,1,1,0,0,0,0,1,1,2,2,1,3,1,1,0,2,3,2.0,2.0,3,1,1
10769,1,4,1,7,2,0,1,1,0,0,0,1,1,0,1,1,2,2,2,3,3,0,1,0,0,0,0,,1,0,1,2,3,,1,0,2,3,1.0,1.0,6,0,0
10770,3,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,2,2,2,3,3,1,0,1,0,0,0,1,1,0,1,1,3,0,1,0,2,3,1.0,1.0,6,0,1
10771,4,2,1,2,2,1,1,1,1,1,0,1,1,0,1,1,2,1,2,3,2,1,1,1,0,0,0,1,1,1,1,1,3,0,1,0,2,2,1.0,3.0,5,1,1
10772,2,3,1,2,2,0,1,1,0,0,0,1,1,0,1,1,2,2,2,3,3,0,1,0,1,0,0,1,1,0,1,1,3,0,1,0,1,4,2.0,1.0,4,0,0
10773,2,3,1,2,1,0,1,1,0,0,0,1,1,1,1,1,1,2,2,3,3,0,1,0,1,0,0,1,1,1,2,1,3,1,1,0,4,4,2.0,3.0,4,0,0
10774,4,2,1,1,2,0,1,1,0,0,0,1,1,0,1,1,2,1,2,3,2,1,1,1,0,0,0,1,1,1,1,1,3,0,1,0,2,3,1.0,1.0,23,1,1
10775,2,4,1,7,2,0,1,1,0,1,0,1,1,0,1,1,2,1,1,3,2,1,1,1,0,0,0,1,1,0,1,1,3,1,1,0,2,3,1.0,2.0,10,1,1
10776,2,3,1,3,2,0,1,1,0,0,0,1,1,0,1,2,2,1,2,3,2,1,1,1,0,0,0,1,0,0,1,1,3,,1,0,2,3,1.0,1.0,7,0,0
10777,2,2,1,3,2,0,1,1,0,0,0,1,1,0,1,1,2,1,2,3,2,1,1,1,0,0,0,1,0,1,1,1,3,,1,0,2,2,2.0,1.0,5,0,0
10778,3,4,1,0,1,0,1,1,0,0,0,1,1,1,1,2,2,2,2,3,3,0,1,0,0,0,0,,1,0,1,2,3,,1,0,2,2,2.0,2.0,3,1,1
10779,2,2,1,2,1,1,1,3,1,1,1,3,1,0,1,1,2,2,2,3,3,1,0,0,0,0,0,1,1,2,1,1,3,1,1,0,2,3,3.0,3.0,9,1,1
10780,10,2,3,2,1,1,1,16,1,1,1,3,16,1,1,1,2,2,2,3,3,1,1,1,0,0,0,0,1,2,1,1,3,1,1,0,2,3,3.0,3.0,9,1,1
10781,4,2,3,1,2,1,1,3,1,1,1,2,1,0,0,1,2,2,2,3,2,1,1,0,0,0,0,1,1,2,1,1,1,1,1,0,1,2,3.0,2.0,6,1,1
10782,2,5,3,3,1,1,1,2,1,1,0,16,16,0,1,1,2,2,1,3,1,1,1,1,1,0,0,1,1,2,1,1,3,0,1,0,1,2,3.0,3.0,4,1,1
10783,11,3,3,1,1,1,3,3,1,1,1,3,16,0,1,1,2,2,1,3,1,1,1,1,1,0,0,1,1,2,1,1,3,1,1,0,1,2,2.0,2.0,10,1,1
10784,1,4,1,2,1,0,1,1,0,0,0,1,1,1,0,1,2,3,1,3,1,0,1,0,0,0,0,1,1,1,1,2,3,,1,0,1,3,2.0,1.0,6,0,0
10785,4,2,3,2,2,1,1,1,1,1,0,2,1,0,,1,2,2,2,3,3,1,1,0,0,0,0,1,1,2,1,1,3,1,1,0,1,3,2.0,1.0,6,1,1
10786,4,2,1,1,1,0,1,16,0,1,0,1,1,0,1,1,2,2,1,3,1,0,0,1,0,0,0,1,0,2,1,1,3,0,1,0,1,3,2.0,2.0,6,1,1
10787,2,3,1,4,3,0,1,1,0,0,1,1,1,0,,1,2,2,2,3,3,1,1,0,0,0,0,1,0,1,1,1,3,1,1,0,1,2,1.0,1.0,6,1,1
10788,2,5,16,1,2,1,1,1,1,1,0,16,3,0,0,1,2,2,2,3,2,1,1,1,0,0,0,1,1,2,1,1,3,1,1,0,1,2,3.0,3.0,2,1,1
10789,2,3,3,2,1,1,1,1,1,1,0,1,1,0,1,2,1,3,3,3,1,1,1,1,1,0,0,1,1,2,1,1,3,1,1,0,1,3,3.0,3.0,6,1,1
10790,2,3,16,3,2,0,1,1,0,0,0,3,1,0,0,1,2,1,2,3,3,1,1,0,0,0,0,1,0,2,1,1,3,1,1,0,1,3,2.0,2.0,5,1,1
10791,2,3,3,2,1,1,1,1,1,1,1,3,1,0,1,1,2,4,1,3,1,1,1,1,1,0,0,1,1,2,1,1,2,1,1,0,1,2,3.0,2.0,4,1,1
10792,1,4,1,2,2,0,1,1,0,1,0,1,2,0,1,2,2,2,2,3,3,1,1,0,0,0,0,0,1,0,1,2,3,,1,0,1,2,2.0,2.0,2,1,1
10793,2,5,2,4,2,1,1,1,1,1,0,2,1,0,0,1,2,2,2,3,3,1,1,0,0,0,0,1,1,0,1,1,3,0,1,0,1,3,2.0,3.0,6,1,1
10794,4,2,16,1,2,1,3,16,1,1,1,16,1,0,,1,2,2,2,3,3,1,1,0,0,0,0,1,1,2,1,1,3,1,1,0,1,3,2.0,3.0,6,1,1
10795,4,3,3,1,1,1,1,1,1,1,0,2,3,0,0,1,2,1,1,3,1,1,1,0,0,0,0,1,1,2,1,1,3,,1,0,1,3,1.0,2.0,14,1,1
10796,2,4,1,6,1,0,1,1,0,1,0,1,1,0,0,1,2,1,1,3,1,0,1,0,0,0,0,1,0,0,1,1,3,1,1,0,1,4,2.0,2.0,7,0,0
10797,4,2,1,2,1,1,1,3,1,1,0,1,1,0,0,1,2,1,1,3,1,1,1,0,0,0,0,1,0,0,1,1,3,1,1,0,2,2,1.0,1.0,8,0,0
10798,2,4,1,4,2,0,1,1,0,0,0,1,1,0,1,1,2,1,2,3,3,1,1,0,1,0,0,1,1,0,1,1,3,0,1,0,1,3,2.0,2.0,8,0,0
10799,4,2,3,1,2,1,1,1,1,1,1,3,1,0,1,1,2,1,2,3,3,1,1,0,1,0,0,1,1,2,1,1,3,0,1,0,1,3,2.0,2.0,8,1,1
10800,2,4,16,4,2,1,1,1,1,1,1,1,16,0,1,1,2,2,2,3,3,1,1,1,1,0,0,1,1,2,1,1,3,1,1,0,1,3,3.0,3.0,5,1,1
10801,2,4,3,2,2,1,1,1,1,1,0,1,16,0,1,1,2,2,2,3,3,1,1,1,1,0,0,1,1,0,1,1,3,1,1,0,1,3,2.0,3.0,4,1,1
10802,2,3,2,2,1,0,1,1,1,1,0,1,2,0,0,1,2,1,1,3,1,1,1,0,0,0,0,1,1,1,1,1,3,1,1,0,1,3,2.0,2.0,4,1,1
10803,2,5,1,4,1,0,1,1,0,1,0,1,2,0,1,1,2,1,1,3,2,1,1,1,0,0,0,1,1,1,1,1,3,0,1,0,1,3,2.0,3.0,6,1,1
10804,3,3,2,1,1,1,1,3,1,1,0,1,2,0,0,1,2,1,1,3,1,1,1,0,0,0,0,1,1,0,1,1,3,1,1,0,1,1,2.0,2.0,5,1,1
10805,2,5,1,2,2,0,1,1,0,1,0,1,1,0,,1,2,2,2,3,3,1,1,0,0,0,0,1,1,2,1,1,2,0,1,0,1,3,3.0,3.0,4,1,1
10806,4,2,1,0,2,1,1,1,1,1,1,1,1,0,,1,2,2,2,3,2,1,1,0,1,0,0,1,0,2,1,1,3,0,1,0,1,3,3.0,3.0,4,1,1
10807,2,2,1,1,1,0,1,1,0,0,0,1,2,0,0,1,2,1,1,3,1,1,1,0,0,0,0,0,1,0,1,1,3,0,1,0,1,4,2.0,2.0,4,1,1
10808,1,5,1,2,2,0,1,1,0,1,1,1,1,0,0,2,2,2,2,3,3,1,1,0,1,0,0,0,1,0,1,2,3,,1,0,1,4,2.0,3.0,5,0,0
10809,4,2,3,1,2,1,1,1,1,1,0,3,1,0,0,1,2,2,2,3,3,1,1,0,0,0,0,1,1,2,1,1,3,1,1,0,1,4,2.0,3.0,5,1,1
10810,2,3,1,5,1,0,1,1,0,1,0,1,1,0,0,1,2,1,1,3,1,1,1,0,0,0,0,1,1,0,1,1,3,1,1,0,1,4,1.0,1.0,7,1,1
10811,2,4,1,5,1,0,1,1,0,0,0,1,1,0,0,1,2,1,1,3,1,0,1,0,0,0,0,1,1,0,1,1,3,1,1,0,1,4,2.0,3.0,4,0,0
10812,4,3,1,3,2,0,1,1,0,1,0,1,1,0,0,1,2,2,2,3,3,1,1,0,0,0,0,1,1,0,1,1,3,1,1,0,1,4,1.0,2.0,9,1,1
10813,2,4,1,2,2,0,1,1,0,0,0,1,1,0,0,1,2,2,2,3,3,1,1,0,1,0,0,1,1,0,1,1,3,1,1,0,1,3,3.0,3.0,4,0,1
10814,2,3,1,5,1,0,1,1,0,0,0,1,1,0,0,1,2,1,1,3,1,0,1,0,0,0,0,0,0,0,1,1,3,1,1,0,1,3,1.0,2.0,7,0,0
10815,2,4,1,5,2,0,1,1,0,1,0,2,1,0,0,1,2,1,1,3,1,0,1,0,0,0,0,0,0,1,1,1,3,0,1,0,1,3,2.0,3.0,6,0,0
10816,2,4,1,2,3,0,1,1,0,1,0,1,1,0,0,1,2,1,2,3,3,1,1,1,1,0,0,1,1,0,1,1,3,0,1,0,1,1,3.0,3.0,4,0,0
10817,4,3,3,3,2,0,1,2,0,1,0,3,1,0,0,1,2,2,2,3,3,1,1,0,0,0,0,1,1,2,1,1,3,1,1,0,1,1,2.0,2.0,7,1,1
10818,2,3,1,1,1,0,1,1,0,0,0,1,1,0,0,1,2,1,1,3,1,0,0,0,0,0,0,0,0,0,1,1,3,1,1,0,1,4,1.0,2.0,3,0,0
10819,1,3,1,2,2,0,1,1,0,0,0,1,1,0,0,1,2,2,2,3,3,1,1,0,0,0,0,0,0,0,1,3,3,1,1,0,1,4,2.0,2.0,3,0,0
10820,1,5,1,1,2,0,1,1,0,0,0,3,1,0,1,1,2,2,2,3,3,0,1,0,0,0,0,0,1,1,1,2,3,,0,0,1,3,1.0,2.0,5,1,1
10821,4,2,1,2,2,1,1,3,1,1,1,3,1,0,1,1,2,2,2,3,3,0,0,0,0,0,0,0,1,0,1,1,3,,0,0,1,3,1.0,2.0,5,1,1
10822,4,3,1,2,1,0,1,1,0,0,0,1,1,0,,1,2,2,4,3,3,0,1,0,0,0,0,0,0,0,1,1,3,1,0,0,1,3,1.0,1.0,13,0,0
